Day,Month,Title,Image,Time,Address,Direction,Description,Readmore_Link,Ticket_Links
30,Nov,Mora,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdTvS_4psww3vjWFcbi7p3Pem3vtMOJ8DNfFwF-XU&s,"Thu, Nov 30 – Fri, Dec 1","The Novo, 800 W Olympic Blvd a335, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b782019c1b:0xda9785bec3c53630?sa=X&ved=2ahUKEwjA2bLMopiBAxX1XqQEHUQfBEc48AEQ9eIBegQIORAA,Find tickets for Mora at The Novo in Los Angeles on 11/30/2023 at 8:00 PM,https://open.spotify.com/concert/4GM1LPo6Maoz44Rch9SL6K,"https://www.axs.com/events/498864/mora-tickets?skin=novo&src=AEGLIVE_WCLUNLAX030115VEN001?cid=usaffdostuff
https://open.spotify.com/concert/4GM1LPo6Maoz44Rch9SL6K
https://dola.com/artists/mora
https://app.discotech.me/events/37516306-mora-at-the-novo
https://www.concertarchives.org/concerts/mora-d74488d8-5b1f-44a0-a0bd-6d79c9b67360"
7,Sep,GOO GOO DOLLS - The Big Night Out Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5_x8ol2sHAuyyGuv563KdCpWwuqMW4Z06CM8xkTLGbe-ragXZ09DAUf8&s,"Wed, 7:00 – 11:00 PM","FivePoint Amphitheatre, 14800 Chinon, Irvine, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcc2bd45a996af:0x267639d5797295a6?sa=X&ved=2ahUKEwjA2bLMopiBAxX1XqQEHUQfBEc48AEQ9eIBegQIQRAA,"Bucket Listers is excited to partner with Live Nation to offer you exclusive ticket pricing: 💰 Starting at $25 per person 🗓️ Wednesday, 9/6/23 🚪 Doors Open at 6:30PM ⏰ Show starts at 7:00PM 📍...",https://bucketlisters.com/experience/goo-goo-dolls-the-big-night-out-tour-at-fivepoint-amphitheatre,"https://bucketlisters.com/experience/goo-goo-dolls-the-big-night-out-tour-at-fivepoint-amphitheatre
https://ticketmaster.evyy.net/c/253185/264167/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fgoo-goo-dolls-the-big-night-irvine-california-09-06-2023%2Fevent%2F09005D7E908223E0
https://www.irvineamphitheatre.net/events/goo-goo-dolls-o-a-r/
https://www.axs.com/uk/events/460373
https://www.undercovertourist.com/los-angeles/five-point-amphitheatre/goo-goo-dolls-with-oar-tickets/2203508/"
23,Sep,Streetlight Manifesto,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt5Aa4mgjKjXMMpl9Q5BNUFtqCtuHq4miiDE5bgOY328ouEUi5RoHOEoM&s,"Sat, 7:00 – 11:00 PM","The Wiltern, 3790 Wilshire Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8852fb481a3:0x39f6bb2486263e6f?sa=X&ved=2ahUKEwjA2bLMopiBAxX1XqQEHUQfBEc48AEQ9eIBegQISRAA,"Check out the past concert and event calendar for Streetlight Manifesto in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/streetlight-manifesto,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fstreetlight-manifesto-los-angeles-california-09-23-2023%2Fevent%2F09005EB3C96B6F81
https://www.thewiltern.net/events/streetlight-manifesto/
https://www.axs.com/events/491600/streetlight-manifesto-tickets
https://www.discoverlosangeles.com/event/2023/09/23/streetlight-manifesto
https://www.undercovertourist.com/los-angeles/the-wiltern/streetlight-manifesto-tickets/2312380/"
8,Oct,Intocable,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNaHn9KjNebr9BJ37xDKzlBBjc8GGKuHUB_BEPXvO8lOMiSd1dxSU_sqE&s,"Sun, 7:30 – 9:30 PM","The Greek Theatre, 2700 N Vermont Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c098a47d4245:0x3b9f3214123aa486?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIARAA,"Intocable is one of the most influential groups in the Tejano / Norteño music scene today. Their road to success began over twenty five years ago in Zapata, Texas, when friends Ricky Muñoz and...",https://www.lagreektheatre.com/events/detail/intocable-1,"https://www.axs.com/events/467530/intocable-tickets
https://www.lagreektheatre.com/events/detail/intocable-1
https://www.visitwesthollywood.com/events/intocable-10-08-2023/
https://www.undercovertourist.com/los-angeles/greek-theatre/intocable-tickets/2237618/
https://dola.com/events/2023/10/8/intocable-tickets"
28,Sep,Hot Chip,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcoY1TdDdowcTIqpsBUzkAqIWolOwKciJZnzxc4pez8g6eBDUnRo4oSxM&s,"Thu, 7:00 – 11:00 PM","Hollywood Palladium, 6215 Sunset Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3793b45fb7:0xe010a684b9c2eb91?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQICRAA,"Check out the past concert and event calendar for Hot Chip in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/hot-chip,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fhot-chip-hollywood-california-09-28-2023%2Fevent%2F09005EAFCBEF3AAC
http://www.thehollywoodpalladium.com/events/hot-chip/
https://www.concertarchives.org/concerts/hot-chip-2626fde4-30b4-44d7-addd-7414820deef7#buy-tickets
https://allevents.in/los%20angeles/hot-chip-concert/2400025206745741
https://www.discoverlosangeles.com/event/2023/09/28/hot-chip"
8,Sep,TOArts presents Five For Fighting,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTogPoNBofniMU6huu1a5AKRuaGiTG_mECJyFgmuTzweGLbks7UQ_OV_To&s,"Tomorrow, 7:30 – 11:30 PM","City of Thousand Oaks Civic Arts Plaza, 2100 Thousand Oaks Blvd, Thousand Oaks, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e82530a4db4ab5:0xc38fba097e8a8a75?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIERAA,"Acclaimed singer and songwriter John Ondrasik, best known by his stage name Five for Fighting, brings his music to the intimate Scherr Forum.",https://tockify.com/vtarocks/detail/7443/1694228400000,"https://festivaly.eu/en/toarts-presents-five-for-fighting-scherr-forum-b-of-a-performing-arts-center-thousand-oaks-2023
https://allevents.in/thousand%20oaks/five-for-fighting/230001956456885
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftoarts-presents-five-for-fighting-thousand-oaks-california-09-08-2023%2Fevent%2F0B005EB9BCF4472E
https://www.discoverlosangeles.com/event/2023/09/08/five-for-fighting
https://tockify.com/vtarocks/detail/7443/1694228400000"
29,Sep,Cannons,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3NDIBq8B8GPtLlvBLNXTBRwmqcLXb_fyO3QdXwOEjS1KtcmSc5hMfs8Y&s,"Fri, 7:30 – 9:30 PM","The Greek Theatre, 2700 N Vermont Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c098a47d4245:0x3b9f3214123aa486?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIGRAA,"Concerts Cannons Fri Sep 29th, 2023 at 7:30PM hr Greek Theatre 2700 North Vermont Los Angeles , CA 90027",https://www.visitwesthollywood.com/events/cannons-09-29-2023/,"https://www.axs.com/events/467473/cannons-tickets
https://www.lagreektheatre.com/events/detail/cannons
https://www.visitwesthollywood.com/events/cannons-09-29-2023/
https://dola.com/events/2023/9/29/cannons-tickets
https://www.audacy.com/kroq/events/cannons-is-coming-to-the-greek-theatre-on-september-29th"
10,Oct,"nothing,nowhere.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoKYExNb0IXD1Nw2nkRQpZ2WHfzI6gy_PrCR0G1Sc&s,"Tue, 6:00 – 10:00 PM","Regent Theater, 448 S Main St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c64a0e40c543:0xaa4a3ffd29c99da6?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIIRAA,"Check out nothing,nowhere. at The Regent Theater in Los Angeles on October 10, 2023 and get detailed info for the event - tickets, photos, video and reviews.",https://dola.com/events/2023/10/10/nothing-nowhere-tickets,"https://www.concertarchives.org/concerts/nothing-nowhere-unitytx-seeyouspacecowboy-static-dress-80c2220e-6881-4f43-9834-9604e62bbc28#buy-tickets
https://www.presalepasswordinfo.com/getevent?id=444305
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fnothingnowhere-los-angeles-california-10-10-2023%2Fevent%2F09005EB230E97ED3
https://www.discoverlosangeles.com/event/2023/10/10/nothingnowhere
https://www.undercovertourist.com/los-angeles/regent-theater-dtla/nothing-nowhere-tickets/2326238/"
14,Oct,Parker McCollum,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWTrqKehbfYFSxST945aXA2soAbuielLNynj7HjBWtfmiTd1xuCBsWrCE&s,"Sat, 7:30 – 11:30 PM","YouTube Theater, 1011 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b79282ee4923:0x37800df900fde580?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIKRAA,"www.parkermccollum.com/ path path path hr Coming into 2022, McCollum had already been named an ‘Artist to Watch’ by Rolling Stone, Billboard, Sounds Like Nashville, MusicRow and The Boot. He was...",https://www.emporiumpresents.com/event/parker-mccollum-105/,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F0A005E7CA3F9251C%3FCAMEFROM%3DCFC_YTT_WEB_EVENTSPAGE_PARKERMCCOLLUM
https://www.axs.com/events/487882/parker-mccollum-tickets
https://www.discoverlosangeles.com/event/2023/10/14/parker-mccollum
https://www.emporiumpresents.com/event/parker-mccollum-105/
https://www.undercovertourist.com/los-angeles/youtube-theater/parker-mc-collum-tickets/2303166/"
6,Oct,98 Degrees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE-5PH0fa1auke27Ar5lOfAnQBOQrdv4u5z0TCzcC_uMIZeY_oIHrd2cs&s,"Fri, 8:00 – 10:00 PM","Saban Theatre, 8440 Wilshire Blvd, Beverly Hills, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b9460c894db5:0xc07adc32e08ea673?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIMRAA,"In five short years — from 1997 to 2002 — 98° sold a staggering 10 million records, scored a chart-topping single, “Thank God I Found You,” with Mariah Carey and Joe, and collaborated with their...",https://wheremusicmeetsthesoul.com/events/98-degrees-beverly-hills-aug-2023/,"https://www.axs.com/events/479363/-tickets
https://wheremusicmeetsthesoul.com/events/98-degrees-beverly-hills-aug-2023/
https://local.aarp.org/event/98-degrees-2023-10-06-tm-beverly-hills-ca.html
https://www.los-angeles-theatre.com/theaters/sabantheater/98-degrees.php
https://luvseats.com/productions/384975"
23,Dec,Los Angeles Chargers vs Buffalo Bills,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxhZykrNvvkpe0nVjh4Vx2FvkXSMOmPse4TDSyw9K4i9hwIFHBNswrQWg&s,"Sat, 5:00 – 9:00 PM","SoFi Stadium, 1001 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b786cbfb8f4f:0x5fb99cb7249e4170?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIORAA,"Buy PARKING: Los Angeles Chargers vs. Buffalo Bills tickets at SoFi Stadium Parking Lots in Inglewood, CA at 5:00 PM on 12/23/2023. Get your chance to see PARKING: Los Angeles Chargers vs. Buffalo...",https://www.eventticketscenter.com/parking-los-angeles-chargers-vs-buffalo-bills-inglewood-12-23-2023/5710599/t,"https://www.axs.com/events/485729/buffalo-bills-at-los-angeles-chargers-tickets
https://www.rateyourseats.com/tickets/events/buffalo-bills-at-los-angeles-chargers-tickets-december-23-2023-4311854
https://www.koobit.com/los-angeles-chargers-v-buffalo-bills-e22223/travel-parking/purple-zone-25586
https://www.eventticketscenter.com/parking-los-angeles-chargers-vs-buffalo-bills-inglewood-12-23-2023/5710599/t
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Flos-angeles-chargers-vs-buffalo-bills-inglewood-california-12-23-2023%2Fevent%2F0A005E94DE314A7E"
29,Sep,"Converge with Deaf Club, Elizabeth Colour Wheel...",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUjGYbcR5c5ixjfA63OLjaCr9b9L9FrdEvp-KvHif8IpEvhOlVAm5Nue0&s,"Fri, 6:30 – 10:30 PM","Echoplex, 1154 Glendale Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c71bb9b85e9b:0xd6c828cd3a86de15?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQIQRAA,"Check out the past concert and event calendar for Deaf Club in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/deaf-club,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fconverge-with-deaf-club-elizabeth-colour-los-angeles-california-09-29-2023%2Fevent%2F09005EE7E60A3C83
https://festivaly.eu/en/converge-with-deaf-club-elizabeth-colour-wheel-and-entry-echoplex-los-angeles-2023
https://www.discoverlosangeles.com/event/2023/09/29/converge-with-deaf-club-elizabeth-colour-wheel-and-entry
https://dola.com/artists/deaf-club
https://local.aarp.org/event/converge-with-deaf-club-elizabeth-colour-wheel-and-entry-2023-09-29-tm-los-angeles-ca.html"
8,Oct,Romeo Santos - Formula Vol. 3 Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNj0sMHe6VObqR_Xbk9xn1SvnlGmtxSA1R6K5W-TsFgHBjG0MtnVclkoU&s,"Sun, Oct 8 – Mon, Oct 9","The Kia Forum, 3900 W Manchester Blvd, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6545d4575cb:0xb1eeeaa0c8fa6906?sa=X&ved=2ahUKEwjp6-XOopiBAxUrTKQEHRBQBgI4-gEQ9eIBegQISRAA,Romeo Santos returns to the Kia Forum on October 8! Experience the ultimate night out in a private City National Bank Legends Box! Each box includes: • Amazing views • Minimum of 8 tickets • VIP...,https://dola.com/events/2023/10/8/romeo-santos-formula-vol-3-tour-tickets,"https://www.axs.com/events/489094/romeo-santos-tickets
https://allevents.in/inglewood/romeo-santos-formula-vol-3-tour/210004929206461
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fromeo-santos-formula-vol-3-tour-inglewood-california-10-08-2023%2Fevent%2F09005EBE06B55EC5
https://www.discoverlosangeles.com/event/2023/10/08/romeo-santos-formula-vol-3-tour
https://dola.com/events/2023/10/8/romeo-santos-formula-vol-3-tour-tickets"
22,Sep,Dee Dee Bridgewater and Bill Charlap,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-TqMmbjBXKDUxopKkVdTuCXbzG_JUKrfRWB7DIzOhPTm_Z-xTfp-sW8Q&s,"Fri, 8:00 – 10:00 PM","Royce Hall, 10745 Dickson Ct, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bc890d190c81:0x5c9ebc2f9b628a8f?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIARAA,"“Bill Charlap is masterful. His stylistic range encompasses rollicking stride piano, bebop virtuosity and harmonically opulent modernism.” — The New York Times “[Dee Dee Bridgewater] has a...",https://cap.ucla.edu/event/dee-dee-bridgewater-and-bill-charlap,"http://www.roycehall.org/
https://allevents.in/los%20angeles/dee-dee-bridgewater-concert/2400025204905229
https://cap.ucla.edu/event/dee-dee-bridgewater-and-bill-charlap
https://www.discoverlosangeles.com/event/2023/09/22/dee-dee-bridgewater-bill-charlap
https://www.undercovertourist.com/los-angeles/royce-hall-ucla/dee-dee-bridgewater-and-bill-charlap-tickets/2344903/"
31,Oct,boygenius,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl5ffc5vfDSaOkcUgxUm0qH7Ov4-OpyeJzCRlM4URxGe_XlSS7hs6H_b4&s,"Tue, 7:00 – 11:00 PM","Hollywood Bowl, 2301 N Highland Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf1bc1270933:0x6a6f62cf3836e2fd?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQICRAA,"Concerts boygenius Tue Oct 31st, 2023 at 7:00PM hr Hollywood Bowl 2301 N. Highland Ave. Los Angeles , CA",https://www.visitwesthollywood.com/events/boygenius-10-31-2023/,"https://www.timeout.com/los-angeles/music/boygenius
https://www.hollywoodbowl.com/events/performances/2839/2023-10-31/boygenius
https://www.axs.com/events/494405/boygenius-tickets
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fboygenius-hollywood-california-10-31-2023%2Fevent%2F0B005EE5CA5A1DE4
https://www.visitwesthollywood.com/events/boygenius-10-31-2023/"
2,Dec,Lil Darkie and the Collapse of Modern Society,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4qpTixSSvnWCFsAsUMtEq1cyDJjUejHuJRX2t7684g0tsaHMNMjYQTik&s,"Sat, 8:00 – 10:00 PM","The Novo, 800 W Olympic Blvd a335, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b782019c1b:0xda9785bec3c53630?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIERAA,"Check out the past concert and event calendar for Lil Darkie in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/lil-darkie,"https://www.axs.com/events/489534/lil-darkie-and-the-collapse-of-modern-society-tickets?skin=novo&src=AEGLIVE_WCLUNLAX030115VEN001?cid=usaffdostuff
https://www.undercovertourist.com/los-angeles/the-novo/lil-darkie-and-the-collapse-of-modern-society-tickets/2320619/
https://dola.com/artists/lil-darkie
https://local.aarp.org/event/lil-darkie-2023-12-02-jb-los-angeles-ca.html
https://www.los-angeles-theatre.com/theaters/the-novo/lil-darkie.php"
17,Jan,Los Angeles Lakers vs Dallas Mavericks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRm-4fOaAuVoHuubIp5BfxKdM6pgGoES9lN7PLre3dY_HHZzl_3DhvOJ3c&s,"Wed, 7:00 – 11:00 PM","Crypto.com Arena, 1111 S Figueroa St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b85dea2a93:0x1ff47c3ceb7bb2d5?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIGRAA,"Dallas Mavericks vs Los Angeles Lakers Jan 17, 2024 game result including recap, highlights and game information",https://www.nba.com/game/0022300577,"https://www.ticketmaster.com/los-angeles-lakers-vs-dallas-mavericks/event/2C005F109C0D0CA8?refArtist=K8vZ91718T0&utm_source=cryptocomarena&utm_medium=website&utm_campaign=CA_Lakers_2324
https://www.axs.com/events/498947/dallas-mavericks-at-los-angeles-lakers-tickets
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Flos-angeles-lakers-vs-dallas-mavericks-los-angeles-california-01-17-2024%2Fevent%2F2C005F109C0D0CA8
https://www.nba.com/game/0022300577
https://www.cryptoarena.com/events/detail/lakersmavs011724"
10,Nov,Canto en resistencia,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQefWgiDe2r-qN2sPuq2ba2A__3XIrQZe2NNRGQJl0HttQ2OlbKuCRozrk&s,"Fri, Nov 10 – Sat, Nov 11","LA Phil Store, 151 S Grand Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c64d9fe794d3:0x3e069de84757460f?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIIRAA,"Walt Disney Concert Hall;Nov 10, 11 mat, 12 mat; Canto en resistencia; Ortiz, Farías;Los Angeles Philharmonic; Gustavo Dudamel; Unknown",https://bachtrack.com/concert-event/canto-en-resistencia-los-angeles-philharmonic-walt-disney-concert-hall-10-november-2023/388057,"https://www.songkick.com/festivals/3546607-canto-en-resistencia/id/41084701-canto-en-resistencia-2023?utm_medium=organic&utm_source=microformat
https://www.concertarchives.org/concerts/los-angeles-philharmonic-3b795844-f91a-4552-9113-917cdedda446#buy-tickets
https://allevents.in/los%20angeles/los-angeles-philharmonic-california-festival-concert/2400025244678416
https://www.laphil.com/events/performances/2407/2023-11-10/canto-en-resistencia
https://www.visitwesthollywood.com/events/canto-en-resistencia-11-10-2023/"
8,Sep,TOArts presents Five For Fighting,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTogPoNBofniMU6huu1a5AKRuaGiTG_mECJyFgmuTzweGLbks7UQ_OV_To&s,"Tomorrow, 7:30 – 11:30 PM","City of Thousand Oaks Civic Arts Plaza, 2100 Thousand Oaks Blvd, Thousand Oaks, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e82530a4db4ab5:0xc38fba097e8a8a75?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIKRAA,"Acclaimed singer and songwriter John Ondrasik, best known by his stage name Five for Fighting, brings his music to the intimate Scherr Forum.",https://tockify.com/vtarocks/detail/7443/1694228400000,"https://festivaly.eu/en/toarts-presents-five-for-fighting-scherr-forum-b-of-a-performing-arts-center-thousand-oaks-2023
https://allevents.in/thousand%20oaks/five-for-fighting/230001956456885
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftoarts-presents-five-for-fighting-thousand-oaks-california-09-08-2023%2Fevent%2F0B005EB9BCF4472E
https://www.discoverlosangeles.com/event/2023/09/08/five-for-fighting
https://tockify.com/vtarocks/detail/7443/1694228400000"
2,Dec,Stevie Nicks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDT7h8kzx5kz_ugb_kDaDPT89Q1kS9hbBoRHaBMcM&s,"Sat, 7:00 – 11:00 PM","The Kia Forum, 3900 W Manchester Blvd, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6545d4575cb:0xb1eeeaa0c8fa6906?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIMRAA,"Stephanie Lynn Nicks is an American singer, songwriter, and producer known for her work with the band Fleetwood Mac and as a solo artist. She is the first woman to have been inducted twice into...",https://dola.com/events/2023/12/2/stevie-nicks-tickets,"https://www.axs.com/events/486672/stevie-nicks-tickets
https://www.concertarchives.org/concerts/stevie-nicks-6a586496-5b68-49b0-a629-397cb2c04d53#buy-tickets
https://allevents.in/inglewood/stevie-nicks/210002054211343
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fstevie-nicks-inglewood-california-12-02-2023%2Fevent%2F09005EAED4A54F08
https://www.discoverlosangeles.com/event/2023/12/02/stevie-nicks"
27,Oct,Anthony Hamilton,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5L4vHHkmwl3LBJtnsTCfCO0ZmgQeH8rmUCqlL8Z6yrqWEww_UWQTagDc&s,"Fri, 6:00 – 11:00 PM","Saban Theatre, 8440 Wilshire Blvd, Beverly Hills, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b9460c894db5:0xc07adc32e08ea673?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIORAA,"Musician, singer, songwriter and record producer Anthony Hamilton rose to fame with his platinum-selling album Comin’ from Where I’m From in 2003. The album featured the single “Comin’ from Where...",https://wheremusicmeetsthesoul.com/events/anthony-hamilton-saban-2023/,"https://www.axs.com/events/479524/anthony-hamilton-tickets
https://wheremusicmeetsthesoul.com/events/anthony-hamilton-saban-2023/
https://dola.com/events/2023/9/3/anthony-hamilton-tickets
https://local.aarp.org/event/anthony-hamilton-2023-10-27-tm-beverly-hills-ca.html
https://www.los-angeles-theatre.com/theaters/sabantheater/anthony-hamilton.php"
10,Sep,David Spade,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0F6xApsEJ0dYe6bfHMZgsyBeT6STYs_6GFjyrYjCT1BHKU8mhr-QK258&s,"Sun, 7:00 – 11:00 PM","Brea Improv, 180 S Brea Blvd, Brea, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd5125669c59b:0xe128eab0bffeb3e0?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQIQRAA,"David Spade biography and upcoming performances at Brea Improv. Nominated in 1999 for an Emmy Award for his memorable role as Dennis Finch, the wise-cracking, power-hungry assistant on “Just Shoot...",https://improv.com/brea/comic/david+spade/,"https://allevents.in/brea/david-spade/230001997536284
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fevent%2Fdavid-spade-brea-improv-tickets%2F13349778
https://improv.com/brea/comic/david+spade/
https://local.aarp.org/event/david-spade-2023-09-10-tm-brea-ca.html
https://www.unation.com/event/david-spade-41774488/"
9,Nov,Royal Blood,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRvAhqB16F2MPpMy3YrQTqQTQOGQgIOGc2uUNf9W6O7lGxhwxVzoV07zc&s,"Thu, 7:00 – 11:00 PM","The Wiltern, 3790 Wilshire Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8852fb481a3:0x39f6bb2486263e6f?sa=X&ved=2ahUKEwjSqebOopiBAxXTSaQEHZ1GBX04hAIQ9eIBegQISRAA,"Sign me up for the latest news, special fan promotions, and exclusive offers from Royal Blood and Warner Music Group (WMG). I agree that Bandsintown will share my email address, location, and...",https://www.bandsintown.com/e/1028642557?app_id=squarespace-theindiescene&came_from=267&utm_medium=api&utm_source=public_api&utm_campaign=event&mkt_source=www.theindiescene.co.uk,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Froyal-blood-los-angeles-california-11-09-2023%2Fevent%2F09005EB7EDEA4A01
https://www.thewiltern.net/events/royal-blood-2/
https://www.axs.com/events/497390/royal-blood-tickets
https://www.discoverlosangeles.com/event/2023/11/09/royal-blood
https://www.undercovertourist.com/los-angeles/the-wiltern/royal-blood-tickets/2314217/"
